,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
39277,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f09733f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39292,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38cee291""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39296,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d154ccd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39322,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@229c6181""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39335,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d154ccd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39345,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4686afc2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39352,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e0b4072""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39388,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65c7a252""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39410,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18df8434""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39412,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65c7a252""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
39432,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5824a83d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39452,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@537f60bf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39454,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@537f60bf""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39469,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5677323c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39484,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a883b15""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39486,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b36aa0c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39495,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25641d39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39506,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6221a451""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
39516,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52719fb6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39518,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3012646b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
39536,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51c668e3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39553,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e6a8155""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39563,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a38c7fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39570,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d5650ae""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39576,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6fdbe764""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39606,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60bd273d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39608,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@130c12b7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39619,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@121314f7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39631,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f80542f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39634,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e600dd5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39648,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@121314f7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39672,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e3967ea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39698,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@576d5deb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39705,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d534f5d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39716,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@576d5deb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
39717,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d534f5d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39718,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70e9c95d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39741,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ed6388a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39770,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@942a29c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39772,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a45133e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
39776,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@534a5a98""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39788,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f6f6701""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39810,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3527942a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39817,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@242b836""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39825,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d52216b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
39826,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@242b836""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39827,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3527942a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39836,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d52216b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39869,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@771a660""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39889,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73e9cf30""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39908,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7db12bb6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
39910,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@783a467b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
39918,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@783a467b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39927,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@272113c4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
39980,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54e1c68b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
39993,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d4f9aae""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40001,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@273e7444""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40009,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d4f9aae""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40011,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52b1beb6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
40031,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53aac487""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40042,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54e1c68b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40044,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72e5a8e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
40049,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@506ae4d4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40056,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b9b00e0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40087,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c1909a3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40094,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@428640fa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
40101,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55634720""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40105,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d9345cd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40108,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c1909a3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40119,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b0d79fc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40121,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@428640fa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
40142,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6bd61f98""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40156,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29215f06""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40159,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4efac082""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40160,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6bd61f98""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40174,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29215f06""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13fd2ccd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40185,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59505b48""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
40199,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48aca48b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40208,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d710f1a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40231,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4659191b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40253,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1151e434""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40261,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27f981c6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40268,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b11171f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
40271,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27f981c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40277,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1151e434""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40279,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dc54ad4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
40286,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b8ee4de""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40296,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54a7079e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40305,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b8ee4de""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
40307,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b8ee4de""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40313,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dc54ad4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40318,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26e356f0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40319,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47d9a273""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40341,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61001b64""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40357,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4310d43""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
40366,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49049a04""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
40407,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6253c26""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40414,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47e2e487""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
40434,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@201a4587""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
