,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
55878,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f4a47c7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55887,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2002fc1d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55908,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20d525""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55917,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c9d8e2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55935,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37ceb1df""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
55942,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2df3b89c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55944,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70325e14""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55948,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6200f9cb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55955,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23348b5d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55964,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38afe297""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
55973,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bedc48a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
55987,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41a2befb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55989,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@131ef10""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55991,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55b0dcab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56000,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77f1baf5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56002,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c40365c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56007,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@131ef10""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56020,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d20d0b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56025,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55b0dcab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56027,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@247bddad""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56038,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d35dea7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56045,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d35dea7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56112,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e5d171f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56122,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24313fcc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56129,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7770f470""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56142,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2362f559""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
56166,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@8297b3a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7817fd62""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56191,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fa4c865""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56206,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bd82cf5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56213,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@544fa968""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56215,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b2c9a9c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56216,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@544fa968""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56221,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c178a76""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56236,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61322f9d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56239,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@510f3d34""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56246,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@510f3d34""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56265,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ad82709""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56275,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65e98b1c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56289,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ff4931d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56307,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ff4931d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56323,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@710f4dc7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56328,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45c7e403""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56335,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2925bf5b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56340,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a5c8d3f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56342,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@279fedbd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56344,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b3ca52e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56346,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b3ca52e""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56362,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@752325ad""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56364,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a52dba3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56382,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2aceadd4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56388,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24aed80c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56408,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24aed80c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56410,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24269709""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56423,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ce24091""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56428,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5dda768f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
56434,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fbd1f6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56455,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c1bbc4e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56465,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ba2f4ec""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56467,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55fe41ea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56471,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a8c8dcf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56477,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49438269""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56493,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@367ffa75""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56519,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@bcec361""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56556,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cd76f31""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56558,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d285d7e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56561,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cd76f31""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56578,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40005471""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56586,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@302552ec""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56594,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@302552ec""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56611,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26794848""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56626,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c9754d8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56633,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79079097""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56644,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bf7ca37""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56646,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d1c00d0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56648,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e08711f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56670,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b2bac3f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56685,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3857f613""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56687,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@198b6731""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56700,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c6908d7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
56706,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@489115ef""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56723,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3857f613""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56768,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a677343""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56773,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15de0b3c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
56781,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ed3ccb2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56789,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b0090a4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56794,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62ddbd7e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56803,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fa121e2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56807,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74e52ef6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56815,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4116aac9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56835,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3cd3e762""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56837,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7eac9008""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56855,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5bda8e08""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56863,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e800aaa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56876,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f03482""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
56877,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@179ece50""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56896,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9d5509a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56921,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9d5509a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56926,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f03482""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
56935,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@185a6e9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56939,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f5958c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
