,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
55373,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b202a3a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55375,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ef8eb7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55393,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10b9db7b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55400,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@305a0c5f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55409,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ecee32c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55410,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4372b9b6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55420,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ecee32c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55427,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4535b6d5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55431,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4372b9b6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55439,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@305a0c5f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55445,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ee660fb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55459,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59d2400d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55468,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59d2400d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55478,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75cd8043""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55479,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33b1c5c5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55481,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33b1c5c5""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55482,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75cd8043""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55490,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@63dd899""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55503,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44b3606b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55521,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44b3606b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55529,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1477089c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55530,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@663411de""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55531,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1477089c""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55548,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30b19518""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55554,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b84fcf8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55562,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62e20a76""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55576,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@363042d7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55582,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62e20a76""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55589,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30b19518""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55594,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56f0cc85""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55596,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cc44ad""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55601,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366ac49b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55605,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366ac49b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55606,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ad59d92""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55607,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366ac49b""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55608,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cc44ad""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55628,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@628c4ac0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55639,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b73be9f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55650,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@604f2bd2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55651,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d3ac898""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55656,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d3ac898""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55669,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e35bc3d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55671,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d9b7a8a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55701,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e8ce150""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55710,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cdc4c27""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55715,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77b14724""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55720,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77b14724""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55726,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@576f63f6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55730,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23aa363a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55739,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f80945f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55745,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23aa363a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55766,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dca0d64""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55768,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ff684e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55773,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@576f63f6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55781,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ef6ae06""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55782,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55dfebeb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55790,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ef6ae06""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55808,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d8bafa9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55821,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37091312""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55826,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@66fdec9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55832,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57abad67""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55833,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@584f54e6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55850,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a640157""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55865,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@550a1967""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55867,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52851b44""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55875,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a640157""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55880,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@66fdec9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55903,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49d3c823""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55904,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@436bc36""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55905,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49d3c823""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55906,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5fe1ce85""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55907,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@604c5de8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55908,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5fe1ce85""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55912,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@604c5de8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55917,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@436bc36""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55928,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69653e16""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55930,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ebaa6cb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55943,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68be8808""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55949,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@758705fa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55955,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b8d96d9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55956,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@906d29b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55961,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@32193bea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55973,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@32193bea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55981,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@758705fa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56001,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73a2e526""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56010,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@614df0a4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56013,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d96543c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56025,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fdf1c5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56027,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d64e326""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56035,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@cd1d761""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56060,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13f95696""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56069,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1199fe66""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56081,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ed242a4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56100,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e30646a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56101,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37c7595""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56102,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e30646a""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56109,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e0f9063""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
56126,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37c7595""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
56133,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@63a270c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
56141,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7642df8f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
