,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
54837,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75e01201""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54844,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ce33a58""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54849,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ce33a58""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54856,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@485a3466""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54860,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1623134f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54869,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1623134f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54878,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78a287ed""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54881,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5357c287""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54885,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@546ccad7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54889,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78a287ed""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54895,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a527389""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54898,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@546ccad7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54901,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24d4d7c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54909,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53f48368""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54912,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24d4d7c9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54914,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24d4d7c9""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54924,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24d4d7c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54929,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a8fa663""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54932,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a62c01e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54935,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@50fe837a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54943,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a8c1f44""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54947,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c435123""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54950,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c37b5b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54953,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@150ab4ed""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54956,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71b3bc45""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54962,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f0e995e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54978,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73db4768""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54985,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f2c9ba6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54992,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f2c9ba6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55006,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e1d3956""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55009,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f2c9ba6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55014,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2bef51f2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55019,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@650eab8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55020,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30f5a68a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55021,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e28bdd1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55029,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30f5a68a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55034,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62dae540""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55047,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4bff1903""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55049,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5827af16""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55060,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14f5da2c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55063,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12dae582""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55079,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@619bfe29""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55081,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1eb6749b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55085,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b057c8c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55086,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b7ea70d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55099,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@652a7737""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55106,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f79a760""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55109,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@630cb4a4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55111,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@630cb4a4""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55115,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56c9bbd8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55120,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@636e8cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55122,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@239b0f9d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55126,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@654d8173""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55133,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56c9bbd8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
55136,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@636e8cc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55139,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@207ea13""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55148,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@207ea13""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55151,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45cff11c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55154,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b065145""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55157,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60f7cc1d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55160,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37bd68c3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55163,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11eadcba""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55165,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4721d212""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55168,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4721d212""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55174,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4721d212""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55184,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b11a194""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55186,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b11a194""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55198,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7be58f16""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55200,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@242aa8d9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55208,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@242aa8d9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55211,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6111ba37""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55217,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@242aa8d9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55230,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7894f09b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55243,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47605f2f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55244,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d484181""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55247,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2ece4966""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55249,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1dd0e7c4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55257,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1dd0e7c4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55263,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@388ba540""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55278,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d8062d2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55281,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c6c5427""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55289,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f053c80""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55292,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e63ec0b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55302,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b40ceb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55305,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41925502""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55308,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b956878""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55314,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13e3c1c7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55319,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5316e95f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55321,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b956878""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55333,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13c3c1e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55340,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@618c5d94""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55344,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@285c08c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55352,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c88b9fc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55359,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3918c187""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55362,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3918c187""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
55368,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64dafeed""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55379,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@295eaa7c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55382,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3918c187""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55389,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36546a22""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
